0.65725 1.50279 3.22917
0.66354 1.50488 3.22224
0.669829 1.50698 3.21525
0.676119 1.50911 3.20821
0.682408 1.51125 3.20111
0.688697 1.5134 3.19395
0.694987 1.51558 3.18675
0.701276 1.51777 3.17948
0.707566 1.51997 3.17217
0.713855 1.52219 3.1648
0.720145 1.52443 3.15737
0.726434 1.52668 3.14989
0.732724 1.52895 3.14236
0.739013 1.53124 3.13478
0.745303 1.53354 3.12715
0.751592 1.53585 3.11946
0.757882 1.53818 3.11172
0.764171 1.54053 3.10393
0.770461 1.54289 3.09609
0.77675 1.54527 3.0882
0.78304 1.54766 3.08025
0.789329 1.55007 3.07226
0.795619 1.55249 3.06422
0.801908 1.55492 3.05613
0.808198 1.55738 3.04799
0.814487 1.55984 3.0398
0.820776 1.56232 3.03156
0.827066 1.56481 3.02327
0.833355 1.56732 3.01494
0.839645 1.56984 3.00656
0.845934 1.57238 2.99813
0.852224 1.57493 2.98965
0.858513 1.57749 2.98113
0.864803 1.58007 2.97257
0.871092 1.58266 2.96395
0.877382 1.58527 2.95529
0.883671 1.58788 2.94659
0.889961 1.59051 2.93784
0.89625 1.59316 2.92905
0.90254 1.59581 2.92021
0.908829 1.59848 2.91133
0.915119 1.60116 2.90241
0.921408 1.60386 2.89345
0.927698 1.60656 2.88444
0.933987 1.60928 2.87539
0.940276 1.61201 2.8663
0.946566 1.61475 2.85716
0.952855 1.61751 2.84799
0.959145 1.62028 2.83878
0.965434 1.62305 2.82952
0.971724 1.62584 2.82023
0.978013 1.62864 2.8109
0.984303 1.63145 2.80152
0.990592 1.63428 2.79211
0.996882 1.63711 2.78267
1.00317 1.63995 2.77318
1.00946 1.64281 2.76366
1.01575 1.64567 2.7541
1.02204 1.64855 2.7445
1.02833 1.65143 2.73487
1.03462 1.65433 2.7252
1.04091 1.65723 2.7155
1.0472 1.66015 2.70576
1.05349 1.66307 2.69599
1.05978 1.666 2.68618
1.06607 1.66894 2.67634
1.07236 1.6719 2.66647
1.07864 1.67485 2.65657
1.08493 1.67782 2.64663
1.09122 1.6808 2.63666
1.09751 1.68378 2.62666
1.1038 1.68678 2.61664
1.11009 1.68978 2.60658
1.11638 1.69278 2.59649
1.12267 1.6958 2.58637
1.12896 1.69882 2.57622
1.13525 1.70185 2.56605
1.14154 1.70488 2.55585
1.14783 1.70792 2.54562
1.15412 1.71097 2.53536
1.16041 1.71402 2.52508
1.1667 1.71708 2.51478
1.17299 1.72015 2.50445
1.17928 1.72321 2.49409
1.18557 1.72629 2.48371
1.19186 1.72936 2.47331
1.19814 1.73244 2.46289
1.20443 1.73553 2.45244
1.21072 1.73862 2.44198
1.21701 1.74171 2.43149
1.2233 1.7448 2.42099
1.22959 1.74789 2.41046
1.23588 1.75099 2.39992
1.24217 1.75409 2.38936
1.24846 1.75718 2.37878
1.25475 1.76028 2.36819
1.26104 1.76337 2.35759
1.26733 1.76647 2.34697
1.27362 1.76956 2.33634
1.27991 1.77265 2.3257
1.2862 1.77573 2.31504
1.29249 1.77881 2.30438
1.29878 1.78188 2.29371
1.30507 1.78495 2.28304
1.31136 1.788 2.27236
1.31764 1.79105 2.26168
1.32393 1.79408 2.251
1.33022 1.7971 2.24031
1.33651 1.80011 2.22964
1.3428 1.8031 2.21897
1.34909 1.80607 2.2083
1.35538 1.80901 2.19765
1.36167 1.81193 2.18701
1.36796 1.81482 2.1764
1.37425 1.81768 2.1658
1.38054 1.8205 2.15524
1.38683 1.82327 2.14471
1.39312 1.826 2.13422
1.39941 1.82866 2.12378
1.4057 1.83126 2.1134
1.41199 1.83379 2.10309
1.41828 1.83622 2.09286
1.42457 1.83855 2.08272
1.43086 1.84076 2.0727
1.43714 1.84282 2.06282
1.44343 1.84472 2.0531
1.44972 1.84641 2.04357
1.45601 1.84787 2.03427
1.4623 1.84906 2.02524
1.46859 1.8499 2.01654
1.47488 1.85036 2.00823
1.48117 1.85035 2.00038
1.48746 1.8498 1.99307
1.49375 1.84864 1.98637
1.50004 1.84677 1.98036
1.50633 1.84413 1.97512
1.51262 1.84068 1.97069
1.51891 1.8364 1.96709
1.5252 1.8313 1.96431
1.53149 1.82542 1.9623
1.53778 1.81883 1.96101
1.54407 1.81159 1.96036
1.55036 1.8038 1.96026
1.55665 1.79552 1.96065
1.56293 1.78683 1.96144
